session_guid,lap_index,turn,corner_name,entry_speed,apex_speed,exit_speed,speed_drop,max_lat_g,max_brake,max_throttle,min_accel_g
49286453-273d-48c3-a124-51a51221c1f6,2,T6a-T6b,Snake Exit,25.53932456970215,25.274309158325195,27.541418838500977,0.26501541137695384,0.09871362149715424,6.094593048095703,0.5187740325927734,-0.30945515632629395
49286453-273d-48c3-a124-51a51221c1f6,2,T7,Climbing Esses,31.090568161010744,30.5867919921875,31.795004272460936,0.5037761688232436,0.12230387330055237,6.002028942108154,0.5100001692771912,-0.26478517055511475
49286453-273d-48c3-a124-51a51221c1f6,2,T8a-T8b,Climbing Esses 2,39.48070220947265,39.14790725708008,39.393578338623044,0.3327949523925753,0.10697254538536072,0.34345442056655884,0.5247732400894165,0.046519339084625244
49286453-273d-48c3-a124-51a51221c1f6,2,T9,Esses Exit,34.881509399414064,20.219009399414062,27.707917404174804,14.662500000000001,0.15688203275203705,6.133315563201904,0.5360001921653748,-0.2647519111633301
49286453-273d-48c3-a124-51a51221c1f6,2,T10,South Bend,32.38080024719238,20.219009399414062,26.00146903991699,12.16179084777832,0.15688203275203705,6.133315563201904,0.5359899401664734,-0.2647519111633301
49286453-273d-48c3-a124-51a51221c1f6,2,T11,Oak Tree Entry,32.06991539001465,20.219009399414062,25.888922500610352,11.850905990600587,0.15688203275203705,6.133315563201904,0.535926342010498,-0.2647519111633301
49286453-273d-48c3-a124-51a51221c1f6,2,T12,Oak Tree,21.923295974731445,20.888782501220703,26.874450302124025,1.0345134735107422,0.14308473467826843,6.240550994873047,0.49699997901916504,-0.3009982109069824
49286453-273d-48c3-a124-51a51221c1f6,2,T13,RC Entry,26.977912139892577,20.888782501220703,33.152783966064455,6.089129638671874,0.22314220666885376,6.240550994873047,0.49699997901916504,-0.3009982109069824
49286453-273d-48c3-a124-51a51221c1f6,2,T14,Roller Coaster,31.791602325439452,30.957380294799805,32.890325927734374,0.8342220306396477,0.09683645516633987,5.98929500579834,0.4758826494216919,-0.2893340587615967
49286453-273d-48c3-a124-51a51221c1f6,2,T15,RC Exit,51.66390800476074,51.644996643066406,52.27106761932373,0.018911361694335938,0.08389807492494583,2.432565689086914,0.5130442976951599,-0.061584509909152985
49286453-273d-48c3-a124-51a51221c1f6,3,T1,Horse Shoe,23.415507507324218,19.995059967041016,23.525758361816408,3.4204475402832024,0.09544933587312698,5.694878101348877,0.48555701971054077,-0.24538873136043549
