session_guid,lap_index,dist_m,speed_f4,throttle_f7,brake_f9,accel_g_f12,lat_g_f13,heading_f8
49286453-273d-48c3-a124-51a51221c1f6,0,4650,37.54005432128906,0.5704977512359619,4.164124965667725,-0.11011995375156403,0.02838699147105217,72.18624877929688
49286453-273d-48c3-a124-51a51221c1f6,0,4700,39.713802337646484,0.5703446865081787,3.8158764839172363,-0.07683003693819046,-0.03115074709057808,70.98692321777344
49286453-273d-48c3-a124-51a51221c1f6,0,4750,41.830543518066406,0.5673018097877502,3.023102045059204,-0.06027543544769287,-0.028904369100928307,71.61418151855469
49286453-273d-48c3-a124-51a51221c1f6,0,4800,43.39918518066406,0.5679447054862976,2.2349541187286377,-0.03278036415576935,0.020904742181301117,73.150390625
49286453-273d-48c3-a124-51a51221c1f6,0,4850,44.91206741333008,0.5706353187561035,1.9430538415908813,0.010466160252690315,-0.036064691841602325,74.00888061523438
49286453-273d-48c3-a124-51a51221c1f6,0,4900,46.45695114135742,0.5812894105911255,1.665861964225769,0.018207725137472153,-0.04021777957677841,74.1965560913086
49286453-273d-48c3-a124-51a51221c1f6,0,4950,47.372745513916016,0.5876144766807556,1.2543795108795166,-0.0242309533059597,-0.04051390290260315,74.26824188232422
49286453-273d-48c3-a124-51a51221c1f6,0,5000,48.36784744262695,0.5885000824928284,0.8968675136566162,-0.021186457946896553,-0.020334241911768913,74.5421371459961
49286453-273d-48c3-a124-51a51221c1f6,0,5100,49.645172119140625,0.588216245174408,2.0393080711364746,-0.023782966658473015,-0.01022840104997158,75.61170196533203
49286453-273d-48c3-a124-51a51221c1f6,0,5250,51.987003326416016,0.5906574130058289,1.6160924434661865,-0.030879057943820953,-0.06731769442558289,74.09256744384766
49286453-273d-48c3-a124-51a51221c1f6,1,0,51.24139404296875,0.5047380328178406,1.6120936870574951,-0.04112608730792999,-0.048459459096193314,76.14611053466797
49286453-273d-48c3-a124-51a51221c1f6,1,50,51.72908401489258,0.5089330673217773,1.529642939567566,-0.03080868162214756,-0.025050586089491844,75.8496322631836
49286453-273d-48c3-a124-51a51221c1f6,1,100,52.458499908447266,0.512859582901001,1.1780227422714233,0.03504171967506409,-0.028481123968958855,75.91192626953125
49286453-273d-48c3-a124-51a51221c1f6,1,150,53.16323471069336,0.5141792893409729,1.4332420825958252,-0.01990671455860138,-0.027903614565730095,75.03594970703125
49286453-273d-48c3-a124-51a51221c1f6,1,200,53.491580963134766,0.5037881135940552,-1.0409177541732788,-0.0008476314833387733,0.011008180677890778,73.70838165283203
49286453-273d-48c3-a124-51a51221c1f6,1,250,49.05677795410156,0.4930441677570343,-6.267939567565918,-0.01623336784541607,-0.050083473324775696,72.6806869506836
49286453-273d-48c3-a124-51a51221c1f6,1,300,39.49415969848633,0.48507100343704224,-9.318355560302734,-0.005672306288033724,-0.06909209489822388,71.96517181396484
49286453-273d-48c3-a124-51a51221c1f6,1,350,27.25006866455078,0.4711572527885437,-3.750718355178833,-0.12339702248573303,-0.00502041494473815,71.89229583740234
49286453-273d-48c3-a124-51a51221c1f6,1,400,21.752750396728516,0.4551571011543274,2.818950653076172,-0.1973932534456253,0.07976451516151428,71.56036376953125
49286453-273d-48c3-a124-51a51221c1f6,1,450,23.648021697998047,0.4655047059059143,5.670073509216309,-0.15636582672595978,0.03205615282058716,70.80791473388672
49286453-273d-48c3-a124-51a51221c1f6,1,500,27.999290466308594,0.4634507894515991,5.29844856262207,-0.16232416033744812,0.06618362665176392,71.13072204589844
49286453-273d-48c3-a124-51a51221c1f6,1,550,31.641284942626953,0.4791230857372284,4.6479644775390625,-0.10157480835914612,-0.0023458462674170732,71.3423080444336
49286453-273d-48c3-a124-51a51221c1f6,1,600,35.21702575683594,0.5042402744293213,1.411653757095337,0.009091456420719624,-0.01177950669080019,71.3414077758789
49286453-273d-48c3-a124-51a51221c1f6,1,650,37.530128479003906,0.5154721140861511,0.809626579284668,0.04014226421713829,-0.04364629089832306,71.5492935180664
49286453-273d-48c3-a124-51a51221c1f6,1,700,39.524417877197266,0.5212820172309875,-1.0457922220230103,0.10372605174779892,-0.08550203591585159,72.14125061035156
49286453-273d-48c3-a124-51a51221c1f6,1,750,37.08266067504883,0.5361726880073547,-7.074098110198975,0.07070757448673248,-0.04735167324542999,72.56208038330078
49286453-273d-48c3-a124-51a51221c1f6,1,800,28.543806076049805,0.534491777420044,-2.3516650199890137,0.1472032219171524,-0.07543457299470901,73.42874145507812
49286453-273d-48c3-a124-51a51221c1f6,1,850,28.741132736206055,0.531279444694519,0.24587301909923553,0.08332591503858566,-0.03812083601951599,73.91507720947266
49286453-273d-48c3-a124-51a51221c1f6,1,900,31.27758026123047,0.5350009799003601,1.1663283109664917,0.10493499040603638,-0.08535727858543396,74.55023193359375
49286453-273d-48c3-a124-51a51221c1f6,1,950,34.058284759521484,0.5431118607521057,2.230497121810913,-0.012504449114203453,-0.07724263519048691,75.30921173095703
49286453-273d-48c3-a124-51a51221c1f6,1,1000,29.299909591674805,0.5752766728401184,-7.854883193969727,-0.006054562516510487,-0.013229366391897202,75.80003356933594
49286453-273d-48c3-a124-51a51221c1f6,1,1050,21.677030563354492,0.5841504335403442,0.7632645964622498,0.1298854500055313,-0.11004240065813065,76.36564636230469
49286453-273d-48c3-a124-51a51221c1f6,1,1100,26.489267349243164,0.5640642642974854,2.6463682651519775,-0.11677236109972,0.07106366008520126,76.11548614501953
49286453-273d-48c3-a124-51a51221c1f6,1,1150,27.49932289123535,0.5554711222648621,4.864075183868408,-0.07160157710313797,-0.010208834894001484,75.04486083984375
